SPECIES,SPECIES_COM,gbif_usageKey,usda_fiadb_SPCD,CULTIVAR,DBH_cm,LON,LAT,city_filename,CITY,STATE,FIPS
Acer spp.,maple spp.,11599995,310,NA,35.56,-88.935706069815,40.479413013196,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,22.86,-88.934038001175,40.515960908382,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,10.16,-88.929366010677,40.506149984432,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,66.04,-88.983963922305,40.472770027428,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,45.72,-88.939692052693,40.478771108576,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,38.1,-88.997027573721,40.46484315976,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,60.96,-88.941835832939,40.475794621903,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.943213951059,40.475999258338,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,60.96,-88.938756586089,40.470628744838,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.937811060797,40.510734951574,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.938299055202,40.497521688331,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,66.04,-88.966579345393,40.476439357853,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.930558083051,40.513273211703,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.961441489854,40.478863555025,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,60.96,-88.907412857066,40.51324659834,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,66.04,-88.946985327581,40.467537057762,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.93227444875,40.516676622484,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,5.08,-88.944914497966,40.460015348547,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.958484438233,40.468096663928,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.938041730772,40.510661538846,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.93323852927,40.472838633687,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,40.64,-89.002731020783,40.452988656506,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,10.16,-88.99096538367,40.463761960771,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,91.44,-88.946046554426,40.468131876728,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,76.2,-89.00078197601,40.470256978092,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.963882232985,40.478741991858,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-89.006597039759,40.45354529531,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,60.96,-89.000775270487,40.470081497293,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,35.56,-88.932470447375,40.51496802898,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,33.02,-89.004622569028,40.454780175175,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.933075309073,40.50448772738,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,50.8,-88.93878072597,40.471843828036,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.948450210491,40.46339085849,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.922085543146,40.513159383444,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,5.08,-88.935004937525,40.515702963962,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.923258700448,40.499259585336,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.935118339152,40.494933548774,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,55.88,-88.965383330585,40.471862165584,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,71.12,-88.947543372691,40.49506881098,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,40.64,-88.936501348371,40.469675841101,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.928958181717,40.462993928401,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,40.64,-88.968964494233,40.474269270899,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.930121419012,40.506088564459,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,76.2,-88.947451640177,40.492516276996,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.932978479733,40.493055334027,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-89.0084742098,40.470259411603,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.916687624028,40.502516490934,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.916549490263,40.502521589662,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,60.96,-88.943602505894,40.47809110591,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.945192670654,40.468832301246,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,66.04,-88.965229594634,40.472724597844,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,60.96,-88.951580255889,40.492365137428,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,60.96,-88.949618461234,40.491877749043,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.936235715792,40.477804346528,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-89.007651088965,40.454068764407,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,27.94,-88.995076390898,40.469849699785,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-89.0087650446,40.4491956708,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.935925293163,40.468591518089,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.998602154646,40.467682272155,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,10.16,-88.934000878375,40.475152839912,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,55.88,-88.964670258179,40.480022447059,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.914372586213,40.50333397316,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,55.88,-88.93800407497,40.475168142242,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,55.88,-88.992083266491,40.471167525396,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.962697078167,40.477674511724,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,60.96,-88.926108353753,40.511205661166,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.958904623039,40.471029882308,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,60.96,-88.965388641477,40.471395583019,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,78.74,-88.971931861121,40.480055524158,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,50.8,-89.007303425565,40.470272674668,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,68.58,-88.994812739628,40.463951507411,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,60.96,-88.946761144045,40.472903050122,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,60.96,-88.977530817008,40.47710999442,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.935292783066,40.478680986372,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,12.7,-88.928977456868,40.506265990512,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,71.12,-88.99110217633,40.464780246917,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,71.12,-88.958644448765,40.470913576657,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,91.44,-88.943608870105,40.468003501594,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,40.64,-88.937538226179,40.479405393148,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.943503098281,40.468894521934,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.931395180266,40.466759429297,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,12.7,-88.991995873847,40.46540934799,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,71.12,-88.939964517566,40.49623951576,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.993268066717,40.469148390592,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.947112198508,40.46997727942,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,50.8,-88.943011443792,40.477018379495,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,71.12,-88.936423768333,40.479412533825,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,10.16,-88.926545950577,40.513533071772,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,10.16,-88.968715164337,40.477521037662,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.948542746702,40.462475607121,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,35.56,-88.939826498421,40.479620907706,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.971570595568,40.472290955236,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-89.012760194931,40.462079708574,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.916194097569,40.502524648899,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.999545477655,40.468628661908,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.929165844256,40.509473155531,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.967720624975,40.469365866181,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,40.64,-89.00405985892,40.453836236721,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,38.1,-88.931220705612,40.516059991831,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,71.12,-88.978709719129,40.476202474446,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,76.2,-88.976629498398,40.464680556083,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,63.5,-88.96887011953,40.480097347712,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,60.96,-88.926758096544,40.517171283807,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-89.013399901781,40.462903134117,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,40.64,-88.931151946516,40.468795922758,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.915594239713,40.512667644561,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,7.62,-89.00373230677,40.454980958806,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,60.96,-88.944014394375,40.471929660832,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.933858721297,40.475222210858,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,50.8,-89.032578322761,40.445675019664,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.939999769631,40.457714472828,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.948265138069,40.463966327881,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.925819071934,40.514328337988,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,76.2,-88.973227451541,40.473309960827,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.917625339302,40.502012290512,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,76.2,-88.975698179965,40.471587065914,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.947012768776,40.470865628691,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,86.36,-88.946331649387,40.491076418126,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,66.04,-88.985475520806,40.470532633591,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,76.2,-88.933641137852,40.473617667269,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,5.08,-88.936853093084,40.511093206819,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,35.56,-88.930110154145,40.514719983051,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.939195442202,40.460172579229,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.938777037932,40.468054598868,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,10.16,-89.001586526932,40.453157666384,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.931056720791,40.515077995047,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,27.94,-88.934257804407,40.514866527295,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.970820021684,40.478105767836,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.940033063261,40.464106959563,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,10.16,-88.96444219987,40.461836362063,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.928410274817,40.497061784834,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,76.2,-88.96828405686,40.480104488316,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.970732422231,40.472949937429,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.937721206795,40.511034719379,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.929528231724,40.51425130402,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,33.02,-89.002811487053,40.453017230448,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,43.18,-88.960511367982,40.469833406961,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,81.28,-88.975943188169,40.472777419804,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.97994466119,40.477177902108,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,40.64,-89.008795040415,40.452561763304,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,27.94,-88.932152947467,40.507111287325,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-89.003560457641,40.4541434438,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,60.96,-88.974934420702,40.472013514491,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.991106386282,40.465232778415,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,76.2,-88.967129030603,40.477455837915,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,50.8,-88.947922759632,40.467991079575,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.929173767687,40.505292575532,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,10.16,-89.033941593931,40.452692999479,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.976622879021,40.475327401993,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.932969350557,40.471742328807,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,68.58,-88.935848689626,40.503611957416,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.979940637876,40.47742375316,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.965194218753,40.471433375423,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,45.72,-88.939057848195,40.475925153503,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,91.44,-88.973223356967,40.478177892517,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,66.04,-88.947537328636,40.470115011695,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.937001201312,40.51621144999,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,53.34,-88.947538008273,40.494963765438,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,71.12,-88.997672571976,40.466732054084,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,35.56,-88.948308671576,40.469049887936,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,76.2,-88.975021805414,40.472328138819,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.930570736274,40.46926333922,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,10.16,-89.009886315167,40.450496061126,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,17.78,-88.991991850532,40.46517365608,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,40.64,-88.928309847705,40.514034212139,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,55.88,-89.000771247174,40.469989675763,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.935785890137,40.468892788124,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,10.16,-88.939970265332,40.456119527449,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.995841640866,40.468672266311,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,10.16,-88.942956507134,40.494287075069,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,55.88,-88.933151531097,40.517246537508,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,66.04,-88.983803067533,40.468835172874,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,17.78,-88.94022375442,40.471239859958,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.93141281555,40.498705849895,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.931974017868,40.469682858743,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,10.16,-88.995089801943,40.470151690754,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-88.927593353197,40.512205567923,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,40.64,-88.992054547169,40.468988442586,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.94834560434,40.465515173133,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,121.92,-88.967437137542,40.479979176534,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,45.72,-88.943405197653,40.46887717757,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-89.00632585736,40.452978465858,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,30.48,-89.004661767723,40.472737715776,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,10.16,-88.993923866821,40.465460075776,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,76.2,-88.970617984881,40.473223962161,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,40.64,-88.920367588272,40.513852696843,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,73.66,-88.971861614722,40.476074751386,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.923326090949,40.497431011989,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.933265701094,40.470705027444,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.981872865846,40.472481314411,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-89.002675503792,40.454629204923,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,60.96,-89.000251271137,40.484071483116,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,10.16,-88.948404612938,40.46570392983,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.928350830019,40.492553308457,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,25.4,-88.967626233277,40.479372221341,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,38.1,-88.993917161298,40.465225404356,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,71.12,-88.995126627736,40.471927236091,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.940393944257,40.514025444551,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.926759437649,40.516036545335,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.948620447248,40.493829077464,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,71.12,-88.938609399869,40.467091457719,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.92140157756,40.513959629655,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.920865556133,40.499536408899,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,20.32,-88.935488576511,40.466850100485,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.94618134455,40.462988959381,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,91.44,-88.992376303415,40.470724809637,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,76.2,-88.977454374051,40.477024303299,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,81.28,-88.934098454489,40.473605425051,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,35.56,-88.993923866821,40.465334577684,bloomington_il.csv,Bloomington,Illinois,1706613
Acer spp.,maple spp.,11599995,310,NA,15.24,-88.933658665968,40.514951716077,bloomington_il.csv,Bloomington,Illinois,1706613
